COUNTRY,INDICATOR,FREQUENCY,TIME_PERIOD,OBS_VALUE,SCALE
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2011-M04,101.7900539,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2011-M05,102.7832521,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2011-M06,104.0771587,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2011-M07,104.0217223,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2011-M08,102.5144705,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2011-M09,101.5478069,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2011-M10,100.9191866,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2011-M11,101.9844274,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2011-M12,103.7867456,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2012-M01,104.6894924,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2012-M02,104.3110064,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2012-M03,104.8366009,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2012-M04,105.4967249,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2012-M05,105.4048163,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2012-M06,100.1354338,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2012-M07,99.23268693,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2012-M08,101.2807222,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2012-M09,101.6034868,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2012-M10,107.5772513,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2012-M11,110.902729,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2012-M12,112.8989736,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2013-M01,112.6800306,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2013-M02,114.023443,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2013-M03,115.935687,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2013-M04,116.6889917,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2013-M05,115.787521,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2013-M06,109.5847408,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2013-M07,108.9297579,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2013-M08,106.1573065,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2013-M09,105.2266303,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2013-M10,107.5281329,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2013-M11,110.0765657,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2013-M12,110.671081,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2014-M01,111.6173535,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2014-M02,109.9017862,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2014-M03,107.7897795,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2014-M04,105.7043462,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2014-M05,104.8962161,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2014-M06,105.7435439,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2014-M07,105.9036151,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2014-M08,103.9518,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2014-M09,103.3440376,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2014-M10,105.2122752,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2014-M11,107.7874734,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2014-M12,109.9384715,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2015-M01,110.3506819,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2015-M02,112.0653486,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2015-M03,112.3313057,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2015-M04,107.6056851,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2015-M05,105.9082945,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2015-M06,106.1108495,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2015-M07,104.7389547,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2015-M08,105.1058375,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2015-M09,106.6018941,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2015-M10,104.7217579,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2015-M11,105.2247084,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2015-M12,107.0538093,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2016-M01,107.3762303,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2016-M02,104.7209706,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2016-M03,102.0610495,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2016-M04,102.0371389,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2016-M05,103.046256,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2016-M06,105.2089167,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2016-M07,107.7760997,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2016-M08,111.5380122,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2016-M09,112.6817229,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2016-M10,115.5941268,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2016-M11,115.8018613,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2016-M12,117.2095112,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2017-M01,117.7283627,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2017-M02,116.8029184,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2017-M03,117.1389656,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2017-M04,116.7257853,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2017-M05,117.9679625,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2017-M06,116.9647819,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2017-M07,115.3942126,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2017-M08,114.2868011,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2017-M09,112.7000279,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2017-M10,112.6157222,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2017-M11,114.0892192,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2017-M12,115.6169285,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2018-M01,116.3319085,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2018-M02,116.4301369,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2018-M03,117.8322851,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2018-M04,118.5393568,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2018-M05,115.1513588,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2018-M06,115.4737909,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2018-M07,118.1000427,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2018-M08,119.9014654,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2018-M09,117.8144151,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2018-M10,115.7879773,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2018-M11,117.9326532,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2018-M12,120.1642109,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2019-M01,117.5755833,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2019-M02,117.5865232,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2019-M03,116.385144,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2019-M04,114.3182033,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2019-M05,112.8396462,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2019-M06,111.6945058,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2019-M07,112.6949717,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2019-M08,114.1058025,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2019-M09,113.4649798,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2019-M10,111.7949031,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2019-M11,111.1897262,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2019-M12,111.1269594,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2020-M01,111.8563083,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2020-M02,111.7136094,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2020-M03,102.4375306,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2020-M04,107.7770052,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2020-M05,109.5193259,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2020-M06,108.7200081,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2020-M07,107.8918958,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2020-M08,108.5245154,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2020-M09,108.995927,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2020-M10,109.2873417,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2020-M11,108.2632002,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2020-M12,107.0705032,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2021-M01,107.6701088,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2021-M02,106.9974525,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2021-M03,104.8540836,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2021-M04,104.9849949,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2021-M05,103.5918857,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2021-M06,104.1333398,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2021-M07,104.9444808,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2021-M08,107.2425018,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2021-M09,108.5264989,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2021-M10,107.5249686,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2021-M11,106.9747209,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2021-M12,107.0358596,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2022-M01,106.0745805,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2022-M02,108.5450973,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2022-M03,110.8616958,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2022-M04,113.2295589,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2022-M05,116.7543823,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2022-M06,120.0124903,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2022-M07,119.6626709,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2022-M08,121.4416484,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2022-M09,123.0018579,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2022-M10,123.6385531,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2022-M11,126.1794808,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2022-M12,126.5784791,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2023-M01,124.0024961,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2023-M02,126.0318546,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2023-M03,126.753663,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2023-M04,126.8104385,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2023-M05,126.6382123,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2023-M06,128.6386434,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2023-M07,128.6317194,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2023-M08,130.8722981,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2023-M09,130.9969645,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2023-M10,126.5714408,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2023-M11,124.5167439,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2023-M12,129.5078691,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2024-M01,131.4840497,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2024-M02,131.0604361,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2024-M03,132.0013199,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2024-M04,133.1222125,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2024-M05,132.5436877,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2024-M06,131.84752,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2024-M07,129.1539619,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2024-M08,127.6589027,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2024-M09,124.6960163,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2024-M10,124.4075595,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2024-M11,124.4246168,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2024-M12,122.5353264,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2025-M01,120.2589875,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2025-M02,124.4021328,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2025-M03,125.6378678,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2025-M04,125.3312787,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2025-M05,125.6393627,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2025-M06,126.9210324,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2025-M07,129.1200951,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2025-M08,129.9794789,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2025-M09,129.9191497,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2025-M10,130.5926251,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2025-M11,131.2212043,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2025-M12,133.0648802,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2026-M01,133.985346,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2026-M02,131.4254882,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2026-M03,126.3842829,Units
Uruguay,"Real effective exchange rate (REER), Index (2010=100) Adjusted by relative consumer prices",Monthly,2026-M04,125.3247491,Units
